tweet_id,clean_text,text,language,timestamp,date,month,likes,retweets,comments,query,label,vader_neg,vader_neu,vader_pos,vader_compound,manual_label,confidence,final_label
1862808920139657304,"All about a large scale genocide against Hutus in Rwanda. Mugabe, a notorious agent linked to many safe houses serving killing in Kigali. Born in Uganda and rained from Israel, uses him to stir hate against Hutus. He is openly lecturing killing Hutus.","All about a large scale genocide against Hutus in Rwanda.

#Bob Mugabe, a notorious #RPF agent linked to many safe houses serving killing #Hutus in Kigali.

Born in Uganda and rained from Israel, #Kagame uses him to stir hate against Hutus.
He is openly lecturing killing Hutus. https://t.co/UVPxmcPC31",en,2024-11-30 10:40:30+00:00,2024-11-30,2024-11,12,1,14,#RPF Rwanda,negative,0.274,0.675,0.052,-0.926,,0.926,negative
1873844362695893285,"2024,a very successful year for Rwanda. Rwandans, we have confirmed our esteem to our President HE with a popular vote of 99.18 ,to with 70 of seats, 63 of women wishes of happiness amp prosperity amp bravery for 2025 to HE amp family.","2024,a very successful year for Rwanda. Rwandans, we have confirmed our esteem to our President HE @PaulKagame with a popular vote of 99.18%,to #RPF with 70% of seats,+63% of women https://t.co/1IQf2YAANR wishes of happiness&amp;prosperity&amp;bravery for 2025 to HE @PaulKagame &amp;family. https://t.co/klwSJjEeWK",en,2024-12-30 21:31:25+00:00,2024-12-30,2024-12,27,4,1,#RPF Rwanda,positive,0.0,0.713,0.287,0.9359,,0.9359,positive
1646004849589342208,"4 Many have testified to that while in Uganda had a plan that no who lived in prior to 1994 was supposed to survive. If they were to survive,it was to be a burden to them,especially if they were to discover what really happened to them.","4)Many have testified to #Rwandans that while #RPF in Uganda had a plan that no #Tutsi who lived in #Rwanda prior to 1994 was supposed to survive. If they were to survive,it was to be a burden to them,especially if they were to discover what really happened to them.",en,2023-04-12 04:18:32+00:00,2023-04-12,2023-04,5,2,1,#RPF Rwanda,negative,0.104,0.896,0.0,-0.6249,,0.6249,negative
1644206768304553985,"As we remember our loved ones who were killed during the 1994 Genocide against the Tutsi, we should reflect on our collective role as a people in making Rwanda a better place for all of us .","@GitifuW As we remember our loved ones who were killed during the 1994 Genocide against the Tutsi, we should reflect on our collective role as a people in making Rwanda a better place for all of us #Kwibuka29 #RPF #PaulKagame. https://t.co/1FfzoPZvut",en,2023-04-07 05:13:36+00:00,2023-04-07,2023-04,2,1,0,#RPF Rwanda,positive,0.099,0.751,0.15,0.3182,,0.3182,positive
1624322268502392834,"3 Remember how France used Ouattara to outseat Laurent Gbagbo. In Rwanda too if prior to 1994,when the country was at war with ,the political space wasn't to opened,we weren't to be divided,then fail to unite against Kagame's invaders! Politicians regrets it tearfully!","3)Remember how France used Ouattara to outseat Laurent Gbagbo. In Rwanda too if prior to 1994,when the country was at war with #RPF,the political space wasn't to opened,we weren't to be divided,then fail to unite against Kagame's invaders! Politicians regrets it tearfully! https://t.co/ntlemsjgyg",en,2023-02-11 08:19:41+00:00,2023-02-11,2023-02,4,0,1,#RPF Rwanda,negative,0.208,0.792,0.0,-0.8881,,0.8881,negative
1647955228992450560,"You are running out of time to spread your lies and false Victimization. killed starting from Uganda, Burundi Rwanda, and now in DRC. This is the time to make accountable these criminals. Those bloodthirsty beings and their supporters should face justice.","You are running out of time to spread your lies and false Victimization.
#RPF killed starting from Uganda, Burundi Rwanda, and now in DRC.

This is the time to make accountable these criminals.

Those bloodthirsty beings and their supporters should face justice.",en,2023-04-17 13:28:38+00:00,2023-04-17,2023-04,3,2,1,#RPF Rwanda,negative,0.257,0.629,0.113,-0.8402,,0.8402,negative
1649162510958747651,"Only in Rwanda of , a famous, professional doctor for more than 25 years in career can't afford his medical treatment. The confused ones supporters will sing victory and development offered by .","Only in Rwanda of #Kagame, a famous, professional doctor for more than 25 years in career can't afford his medical treatment.

The confused ones (#RPF supporters) will sing victory and development offered by #RPF.",en,2023-04-20 21:25:57+00:00,2023-04-20,2023-04,5,2,3,#RPF Rwanda,positive,0.064,0.856,0.08,0.1531,negative,0.1531,negative
1621935203852718081,The president of Rwanda smiled more than this with with . Don't be surprised if tomorrow you hear landmines explosions in Burundi made by Kagame. If hypocrisie was a person .,"The president of Rwanda smiled more than this with with @fatshi13.

Don't be surprised if tomorrow you hear landmines explosions in Burundi made by Kagame.

If hypocrisie was a person; #RPF.",en,2023-02-04 18:14:21+00:00,2023-02-04,2023-02,2,0,0,#RPF Rwanda,positive,0.049,0.849,0.102,0.428,,0.428,positive
1642198839321870336,"Happy 35th anniversary, ,and thank you to all of the selfless, courageous, resilient, and loving individuals who contributed to the founding of this family. Let us continue to work together to build our . Imihigo irakomeje Inkotanyi ni Ubuzima","Happy 35th anniversary, #RPFinkotanyi,and thank you to all of the selfless, courageous, resilient, and loving individuals who contributed to the founding of this #RPF family. Let us continue to work together to build our #Rwanda.
Imihigo irakomeje✊
Inkotanyi ni Ubuzima❤
#RPF35 https://t.co/uFgkJnVYuv",en,2023-04-01 16:14:48+00:00,2023-04-01,2023-04,14,2,0,#RPF Rwanda,positive,0.0,0.722,0.278,0.926,,0.926,positive
1642218313827733504,"We thank so much -INKOTANYI and HE for all what they have been doing to have beautiful respectful powerful and peaceful WE WANT as it is today. Our HE always seeks peace and security of the region. is a HERO, Turakamuhorana","We thank so much #RPF-INKOTANYI and HE @PaulKagame for all what they have been doing to have beautiful respectful powerful and peaceful #RWANDA WE WANT as it is today. Our HE #Kagame2024 always seeks peace and security of the region. #Kagame2024 is a HERO, Turakamuhorana 🙏👏🇷🇼",en,2023-04-01 17:32:11+00:00,2023-04-01,2023-04,14,5,0,#RPF Rwanda,positive,0.0,0.536,0.464,0.9791,,0.9791,positive
1642473012652916738,"We are here. You can t wish us away. This is our country. We shall stay and stay and stay. I'm not talking only about RPF but the country through RPF. Something that was created by RPF shall stay. Rwanda is here whether you want it or not. Chairman Paul . ,","We are here. You can’t wish us away. This is our country. We shall stay and stay and stay. I'm not talking only about RPF but the country through RPF. Something that was created by RPF shall stay. Rwanda is here whether you want it or not. 
~ Chairman Paul #Kagame. 
 #RPF35,#RPF https://t.co/Un9phXoOdO",en,2023-04-02 10:24:16+00:00,2023-04-02,2023-04,7,2,0,#RPF Rwanda,positive,0.0,0.894,0.106,0.5859,,0.5859,positive
1642374951188439040,"Happy 35th anniversary, . Thank you for restoring hope , peace, and dignity to Rwandans. Continue to carry the torch of Rwandan and African Renaissance forward, making a shining example and a beacon of hope and stability for the rest of Africa.","Happy 35th anniversary, #RPF. Thank you for restoring hope , peace, and dignity to Rwandans. Continue to carry the torch of Rwandan and African Renaissance forward, making #Rwanda a shining example and a beacon of hope and stability for the rest of Africa.
✊🇷🇼💪 https://t.co/SnRu7Wg6hO",en,2023-04-02 03:54:36+00:00,2023-04-02,2023-04,49,21,0,#RPF Rwanda,positive,0.0,0.632,0.368,0.9607,,0.9607,positive
1639710545258373122,"From the beginning, has walked the talk by creating an environment that enabled women to take their rightful place. Gender equality has always been central to the politics of RPF. The progress we see in today is the result of this commitment to inclusivity.","From the beginning, #RPF has walked the talk by creating an environment that enabled women to take their rightful place. Gender equality has always been central to the politics of RPF. The progress we see in #Rwanda today is the result of this commitment to inclusivity. #Kagame https://t.co/tfSfGoEPrI",en,2023-03-25 19:27:12+00:00,2023-03-25,2023-03,6,1,0,#RPF Rwanda,positive,0.0,0.837,0.163,0.7906,,0.7906,positive
1638846044950675459,"Government of Rwanda in Exile, is gratful for hospitality Mozambique offered to Rwandan refugees. However, is concerned by the atrocities of continue in foreigner countries including Mozambique. Regardless, economic agreements between Mozambique ....","Government of Rwanda in Exile, #Grex: is gratful for hospitality Mozambique offered to Rwandan refugees. However, #Grex is concerned by the atrocities #RPF of #Kagame continue in foreigner countries including Mozambique. Regardless, economic agreements between Mozambique .... https://t.co/hPV1Ys3GX1",en,2023-03-23 10:12:00+00:00,2023-03-23,2023-03,2,0,1,#RPF Rwanda,positive,0.0,0.938,0.062,0.2732,,0.2732,positive
1651159824351068162,The victory in this picture,"The victory in this picture🥹♥️

#RPF  #Rwanda https://t.co/41m1BkKpUT",en,2023-04-26 09:42:33+00:00,2023-04-26,2023-04,859,43,14,#RPF Rwanda,neutral,0.0,1.0,0.0,0.0,positive,0.0,positive
1644942612996976640,"The World abandoned during the 1994 genocide against the Tutsi , but God sent -Inkotanyi and we were rescued","The World abandoned #Rwanda during the  1994 genocide against the Tutsi🥺💔🥺, but God sent #RPF-Inkotanyi and we were rescued ❤️
#InkotanyiNiUbuzima 💪 https://t.co/yWvEcg3LOc",en,2023-04-09 05:57:35+00:00,2023-04-09,2023-04,31,10,0,#RPF Rwanda,positive,0.082,0.657,0.261,0.6542,,0.6542,positive
1701304927996330064,"6 are criminals,thugs and zombies who the West met in , supported them to loot Congo,, carried out genocides, then installed them in power in Rwanda and now harvests organs.Please Western World,can you help us get rid of your man?We are extremely TIRED!","6)#Paul #Kagame/ #RPF are criminals,thugs and zombies who the West met in #Uganda, supported them to loot Congo,, carried out genocides, then installed them in power in Rwanda and now harvests organs.Please Western World,can you help us get rid of your man?We are extremely TIRED! https://t.co/hZG5zztHCT",en,2023-09-11 18:41:18+00:00,2023-09-11,2023-09,4,0,0,#RPF Rwanda,positive,0.08,0.813,0.108,0.0941,negative,0.0941,negative
1692827216705372355,"Already my assessment... In his mind, what he asserts about Rwanda is all important. Who gives a damn. This a creature who plays courtier to planners amp perpetrators of mass murder of over a million men, women amp children. He shd spantaneously combast at the mere mention of ...","@albcontact ""Already my assessment..."" In his mind, what he asserts about Rwanda is all important. Who gives a damn. This a creature who plays courtier to planners&amp;perpetrators of mass murder of over a million men, women&amp;children. He shd spantaneously combast at the mere mention of #RPF...",en,2023-08-19 09:13:54+00:00,2023-08-19,2023-08,2,1,0,#RPF Rwanda,negative,0.164,0.769,0.066,-0.765,,0.765,negative
1666859727706378240,"While in Rwanda, and president have abducted the lands of citizens. Africa on the other side.","While in Rwanda, #RPF and president have abducted the lands of citizens.

Africa on the other side.",en,2023-06-08 17:28:22+00:00,2023-06-08,2023-06,2,0,3,#RPF Rwanda,negative,0.18,0.82,0.0,-0.5106,,0.5106,negative
1698106017937002957,Most probably. Already in May 1994 I got a first credible testimonial about a Hutu father killed by behind Stade Amahiro. More testimonials followed afterwards.,Most probably. Already in May 1994 I got a first credible testimonial about a Hutu father killed by #RPF behind Stade Amahiro. More testimonials followed afterwards. #Rwanda #Kwibuka,en,2023-09-02 22:49:58+00:00,2023-09-02,2023-09,14,7,13,#RPF Rwanda,negative,0.158,0.842,0.0,-0.6705,,0.6705,negative
